道路,方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
堤頂,往北,2016-04-24,09:00:00,2704.0,44.8920459747,1.81861112515,131.991943359,Sun
堤頂,往北,2016-04-24,10:00:00,3046.72414398,48.4114735921,2.34444449345,119.544443766,Sun
堤頂,往北,2016-04-24,11:00:00,3537.5,49.0971991221,2.81250003974,112.542500814,Sun
堤頂,往北,2016-04-24,12:00:00,4554.12068939,48.0230617523,3.69777780771,100.176667531,Sun
堤頂,往北,2016-04-24,13:00:00,4072.5,45.685652415,3.52472221851,108.09971873,Sun
堤頂,往北,2016-04-24,14:00:00,4275.9067688,45.9067306519,3.88333348433,104.236946106,Sun
堤頂,往北,2016-04-24,15:00:00,4664.0,44.7457590103,4.15333334605,98.5449994405,Sun
堤頂,往北,2016-04-24,16:00:00,4700.20030212,45.4033807119,4.21500003338,103.474997203,Sun
堤頂,往北,2016-04-24,17:00:00,4664.78642273,44.7024710973,4.03499996662,101.851665497,Sun
堤頂,往北,2016-04-24,18:00:00,4969.33050537,43.8531665802,5.04222226143,95.6733360291,Sun
堤頂,往北,2016-04-24,19:00:00,4474.0,46.3075510661,3.52277777592,108.116945903,Sun
堤頂,往北,2016-04-24,20:00:00,3563.89655304,46.463543574,2.76500006517,114.834442139,Sun
堤頂,往北,2016-04-24,21:00:00,3483.5,46.2069988251,2.72638893127,114.485001882,Sun
堤頂,往北,2016-04-24,22:00:00,3409.55172729,45.8813927968,2.50111111005,117.855278015,Sun
堤頂,往北,2016-04-24,23:00:00,2095.0,46.2752348582,1.49972223242,134.590833028,Sun
堤頂,往北,2016-04-25,00:00:00,1190.96610069,46.8654613495,0.875833342473,152.00138855,Mon
堤頂,往北,2016-04-25,01:00:00,665.5,45.7250165939,0.531388908625,166.117218018,Mon
堤頂,往北,2016-04-25,02:00:00,394.144067764,42.029616038,0.340277781089,174.890833537,Mon
堤頂,往北,2016-04-25,03:00:00,295.406778336,43.9134033124,0.275000003477,180.996114095,Mon
堤頂,往北,2016-04-25,04:00:00,221.851278305,43.6620165507,0.209999998411,188.236114502,Mon
堤頂,往北,2016-04-25,05:00:00,261.316475868,43.2593185306,0.244444444776,185.545832316,Mon
堤頂,往北,2016-04-25,06:00:00,658.894737244,45.9035437902,0.511944452922,169.813608805,Mon
堤頂,往北,2016-04-25,07:00:00,2399.5,48.705087026,1.70333331823,133.392771403,Mon
堤頂,往北,2016-04-25,08:00:00,7916.67855835,39.6195947329,6.25555562973,94.6850039164,Mon
堤頂,往北,2016-04-25,09:00:00,9449.5,31.7039132118,11.9455552101,86.152498881,Mon
堤頂,往北,2016-04-25,10:00:00,8091.72413635,37.4903392792,7.60972217719,92.5572242737,Mon
堤頂,往北,2016-04-25,11:00:00,5407.5,44.405479749,3.97083334128,98.6752751668,Mon
堤頂,往北,2016-04-25,12:00:00,5258.77966309,41.5738986333,4.2377777497,101.558338165,Mon
堤頂,往北,2016-04-25,13:00:00,5114.0,42.9837532043,4.12166674932,105.596666972,Mon
堤頂,往北,2016-04-25,14:00:00,5723.59321594,43.7912727992,4.61388893922,98.3669433594,Mon
堤頂,往北,2016-04-25,15:00:00,6095.0,41.4262905121,4.94611096382,94.2600008647,Mon
堤頂,往北,2016-04-25,16:00:00,5407.20375061,45.8614947001,4.73027777672,96.1194458008,Mon
堤頂,往北,2016-04-25,17:00:00,5998.04971313,43.0668627421,4.89861102899,95.626672109,Mon
堤頂,往北,2016-04-25,18:00:00,6717.0,43.525238355,6.33555563291,95.0927772522,Mon
堤頂,往北,2016-04-25,19:00:00,7351.0,41.8652143478,7.94499997298,91.8550008138,Mon
堤頂,往北,2016-04-25,20:00:00,5362.48275757,43.5105024974,4.98333330949,103.238606771,Mon
堤頂,往北,2016-04-25,21:00:00,3596.0,45.783179601,3.0388888518,115.937501272,Mon
堤頂,往北,2016-04-25,22:00:00,3227.82203674,46.8982245127,2.45249996583,121.964449565,Mon
堤頂,往北,2016-04-25,23:00:00,2086.0,48.1328404744,1.56222222249,139.633337657,Mon
堤頂,往北,2016-04-26,00:00:00,1271.45335007,50.3931547801,0.94583333532,148.915275574,Tue
堤頂,往北,2016-04-26,01:00:00,528.001571655,49.1755275726,0.468055566152,172.390279134,Tue
堤頂,往北,2016-04-26,02:00:00,457.120689392,50.1299527486,0.423611104488,174.988891602,Tue
堤頂,往北,2016-04-26,03:00:00,289.5,49.8949858348,0.277222216129,183.715278625,Tue
堤頂,往北,2016-04-26,04:00:00,215.672413826,49.2110417684,0.206666669498,190.421389262,Tue
堤頂,往北,2016-04-26,05:00:00,273.344829559,48.1623001099,0.257222216576,184.891390483,Tue
堤頂,往北,2016-04-26,06:00:00,603.214284897,49.5890986125,0.496944432457,170.186940511,Tue
堤頂,往北,2016-04-26,07:00:00,2117.5,50.1565443675,1.55944442749,134.719165802,Tue
堤頂,往北,2016-04-26,08:00:00,6385.7711792,45.150399526,5.89388885101,99.2991689046,Tue
堤頂,往北,2016-04-26,09:00:00,7143.0,40.7086690267,10.8774996996,91.8949979146,Tue
堤頂,往北,2016-04-26,10:00:00,6478.24137878,43.7405649821,6.54444448153,94.1972236633,Tue
堤頂,往北,2016-04-26,11:00:00,5866.0,42.0597352982,4.76666665077,94.3063901265,Tue
堤頂,往北,2016-04-26,12:00:00,5105.94915771,46.6870085398,4.52249999841,102.047779083,Tue
堤頂,往北,2016-04-26,13:00:00,4849.5,45.6411237717,4.40666651726,101.357500712,Tue
堤頂,往北,2016-04-26,14:00:00,5703.07827759,44.5019893646,5.3636111021,95.5886103312,Tue
堤頂,往北,2016-04-26,15:00:00,5878.47897339,44.8191515605,5.53611079852,89.7941678365,Tue
堤頂,往北,2016-04-26,16:00:00,5519.96351624,45.243628184,5.08444452286,98.1761131287,Tue
堤頂,往北,2016-04-26,17:00:00,5707.0,45.4292354584,5.21805556615,94.1569455465,Tue
堤頂,往北,2016-04-26,18:00:00,6066.5423584,44.4512399038,6.30749996503,94.2949994405,Tue
堤頂,往北,2016-04-26,19:00:00,6417.36358643,41.0300976435,7.96444455783,85.8233324687,Tue
堤頂,往北,2016-04-26,20:00:00,4956.67956543,45.3966223399,4.80361115932,105.053335826,Tue
堤頂,往北,2016-04-26,21:00:00,3624.14768982,47.7925465902,3.10138883193,116.157221476,Tue
堤頂,往北,2016-04-26,22:00:00,3250.37287903,47.2018477122,2.51888883114,121.680833181,Tue
堤頂,往北,2016-04-26,23:00:00,2166.0,47.9769293467,1.62694442272,140.644168854,Tue
堤頂,往北,2016-04-27,00:00:00,1213.84392548,48.6415615082,0.924722224474,149.879997253,Wed
堤頂,往北,2016-04-27,01:00:00,684.923072815,49.1303106944,0.566111097733,166.663889567,Wed
堤頂,往北,2016-04-27,02:00:00,394.237287521,50.0768896739,0.356111114224,177.30528005,Wed
堤頂,往北,2016-04-27,03:00:00,269.82667923,49.4418239594,0.270277779549,185.369723002,Wed
堤頂,往北,2016-04-27,04:00:00,195.188678741,48.3414306641,0.198888890445,191.854726156,Wed
堤頂,往北,2016-04-27,05:00:00,239.05172348,49.3476238251,0.233888891836,184.133331299,Wed
堤頂,往北,2016-04-27,07:00:00,2038.99998474,50.5777797699,1.44583332539,137.172222137,Wed
堤頂,往北,2016-04-28,05:00:00,313.727272034,51.3841298421,0.294444439312,181.453333537,Thu
堤頂,往北,2016-04-28,06:00:00,610.892856598,49.7874819438,0.505277765294,165.572494507,Thu
堤頂,往北,2016-04-28,07:00:00,2168.0,49.9478626251,1.62555558483,134.828334808,Thu
堤頂,往北,2016-04-28,08:00:00,6143.11538696,45.2575709025,5.92250009378,102.213888804,Thu
堤頂,往北,2016-04-28,09:00:00,7075.5,37.9117457072,12.2336109877,84.5213915507,Thu
堤頂,往北,2016-04-28,10:00:00,7077.7137146,36.6256230672,11.0766667128,89.3366661072,Thu
堤頂,往北,2016-04-28,11:00:00,5289.5120697,44.8285347621,4.74500000477,99.3013890584,Thu
堤頂,往北,2016-04-28,12:00:00,5638.11558533,44.6210600535,5.30861135324,94.9716682434,Thu
堤頂,往北,2016-04-28,13:00:00,5256.0,43.6719573339,5.22444434961,97.2799975077,Thu
堤頂,往北,2016-04-28,14:00:00,5914.75488281,44.3871568044,5.46250009537,91.7655563354,Thu
堤頂,往北,2016-04-28,15:00:00,5983.5,44.6014334361,5.47416655223,93.0938873291,Thu
堤頂,往北,2016-04-28,16:00:00,5943.75863647,45.2639738719,5.31472229958,92.9055582682,Thu
堤頂,往北,2016-04-28,17:00:00,5577.53448486,45.8654918671,4.99972216288,94.6933364868,Thu
堤頂,往北,2016-04-28,18:00:00,6101.84484863,43.5381968816,6.57861109575,93.6605555216,Thu
堤頂,往北,2016-04-28,19:00:00,6365.0,40.6731173197,8.51416651408,88.9763895671,Thu
堤頂,往北,2016-04-28,20:00:00,5052.22415161,43.2582031886,5.29249989986,100.656943003,Thu
堤頂,往北,2016-04-28,21:00:00,3813.5,45.9592323303,3.24277786414,114.394719442,Thu
堤頂,往北,2016-04-28,22:00:00,3462.61016846,46.8778781891,2.77249999841,115.130278269,Thu
堤頂,往北,2016-04-28,23:00:00,2414.0,47.4237085978,1.81555557251,132.978051503,Thu
堤頂,往北,2016-04-29,00:00:00,1435.94827652,48.6624310811,1.07861110568,147.094163259,Fri
堤頂,往北,2016-04-29,01:00:00,762.857131958,48.5567817688,0.647499998411,163.267776489,Fri
堤頂,往北,2016-04-29,02:00:00,520.689655304,48.4888687134,0.459166670839,170.176663717,Fri
堤頂,往北,2016-04-29,03:00:00,328.0,48.7239583333,0.305833337208,179.417495728,Fri
堤頂,往北,2016-04-29,04:00:00,240.241379738,49.3640028636,0.232777775576,185.896944682,Fri
堤頂,往北,2016-04-29,05:00:00,310.55172348,51.2686246236,0.277500011027,183.011947632,Fri
堤頂,往北,2016-04-29,06:00:00,584.068965912,50.7759005229,0.475277776519,170.486386617,Fri
堤頂,往北,2016-04-29,07:00:00,2075.5,50.7641213735,1.53388887644,135.580277761,Fri
堤頂,往北,2016-04-29,08:00:00,6261.92855835,46.0537961324,5.84305556615,101.964998881,Fri
堤頂,往北,2016-04-29,09:00:00,7016.0,41.4392194748,11.2611106833,88.9066670736,Fri
堤頂,往北,2016-04-29,10:00:00,6577.54769897,41.5939060847,7.93500006199,89.0077781677,Fri
堤頂,往北,2016-04-29,11:00:00,5557.2651062,45.3143736521,5.02833326658,96.9719441732,Fri
堤頂,往北,2016-04-29,12:00:00,5781.97344971,44.8022047679,5.38527782758,93.5172220866,Fri
堤頂,往北,2016-04-29,13:00:00,5338.87115479,43.5164140066,5.78305570285,95.946946462,Fri
堤頂,往北,2016-04-29,14:00:00,6034.86940002,43.7855990728,5.64305551847,90.7316665649,Fri
堤頂,往北,2016-04-29,15:00:00,6142.5,44.3289842606,5.89583333333,90.9527804057,Fri
堤頂,往北,2016-04-29,16:00:00,6071.32485962,45.9210974375,5.38361096382,88.1413879395,Fri
堤頂,往北,2016-04-29,17:00:00,6367.99946594,42.0699752172,5.38833347956,87.5288874308,Fri
堤頂,往北,2016-04-29,18:00:00,6927.49356079,41.9143695831,7.83027799924,84.3499984741,Fri
堤頂,往北,2016-04-29,19:00:00,7244.52246094,36.9953606923,11.4841667016,79.5988871257,Fri
堤頂,往北,2016-04-29,20:00:00,5042.32659912,40.9164613088,6.32999984423,97.4186096191,Fri
堤頂,往北,2016-04-29,21:00:00,4262.30004883,45.2307488124,3.71499999364,107.833611806,Fri
堤頂,往北,2016-04-29,22:00:00,4398.80383301,45.600470225,3.50249997775,107.25138855,Fri
堤頂,往北,2016-04-29,23:00:00,2764.44026184,48.451321284,1.99972220262,129.513888041,Fri
堤頂,往北,2016-04-30,00:00:00,1789.12068939,47.9110279083,1.31027776996,138.180278778,Sat
堤頂,往北,2016-04-30,01:00:00,1178.46043015,48.6857369741,0.906388898691,149.099164327,Sat
堤頂,往北,2016-04-30,02:00:00,614.970451355,49.4619452159,0.468055561185,169.179443359,Sat
堤頂,往北,2016-04-30,03:00:00,496.5,50.8385264079,0.414444441597,175.179440816,Sat
堤頂,往北,2016-04-30,04:00:00,422.327586174,50.3067220052,0.363333334525,177.078887939,Sat
堤頂,往北,2016-04-30,05:00:00,485.5,50.2519372304,0.374444449941,175.034721375,Sat
堤頂,往北,2016-04-30,06:00:00,774.586208344,50.1151065826,0.634444455306,163.851389567,Sat
堤頂,往北,2016-04-30,07:00:00,1526.0,49.8107179006,1.15500001113,143.895275116,Sat
堤頂,往北,2016-04-30,08:00:00,2614.6818161,48.7119522095,1.92055559158,133.971111298,Sat
堤頂,往北,2016-04-30,09:00:00,3671.5,48.8314933777,2.8138888677,117.478610992,Sat
堤頂,往北,2016-04-30,10:00:00,4054.41525269,47.6263313293,3.09583334128,107.734441121,Sat
堤頂,往北,2016-04-30,11:00:00,4594.33375549,46.1594683329,3.75888892015,104.685831706,Sat
堤頂,往北,2016-04-30,12:00:00,5710.55961609,44.1854038239,5.20250002543,91.162776947,Sat
堤頂,往北,2016-04-30,13:00:00,4860.5,44.8632259369,4.67083338896,102.479999542,Sat
堤頂,往北,2016-04-30,14:00:00,4524.98596191,45.8907260895,3.9211110274,105.335278829,Sat
堤頂,往北,2016-04-30,15:00:00,4932.0,44.4349066416,4.94416662057,99.9255549113,Sat
堤頂,往北,2016-04-30,16:00:00,4945.19335938,44.4981559118,4.78527768453,100.767773946,Sat
堤頂,往北,2016-04-30,17:00:00,5507.20427704,42.0811010997,5.88972222805,93.8600018819,Sat
堤頂,往北,2016-04-30,18:00:00,6110.32759094,41.070734024,7.5213890473,85.3738886515,Sat
堤頂,往北,2016-04-30,19:00:00,5694.5,42.200767835,6.28999996185,94.4800008138,Sat
堤頂,往北,2016-04-30,20:00:00,4025.75144958,45.6935017904,3.4202777942,112.73028183,Sat
堤頂,往北,2016-04-30,21:00:00,3650.14177704,46.9020296733,2.84944444895,115.828057607,Sat
堤頂,往北,2016-04-30,22:00:00,3943.936203,46.6174278259,3.08055553834,108.733057658,Sat
堤頂,往北,2016-04-30,23:00:00,3100.125,46.2934773763,2.31166660786,119.960834503,Sat
堤頂,往北,2016-05-01,00:00:00,1758.99987793,48.908097585,1.25083334247,143.263331095,Sun
堤頂,往北,2016-05-01,01:00:00,926.289447784,49.9988905589,0.736666659514,158.533332825,Sun
堤頂,往北,2016-05-01,02:00:00,673.120689392,49.8870251973,0.505555555224,166.04305776,Sun
堤頂,往北,2016-05-01,03:00:00,489.0,51.6254615784,0.399444438517,173.21278127,Sun
堤頂,往北,2016-05-01,04:00:00,441.741379738,49.4968477885,0.365277770907,173.753611247,Sun
堤頂,往北,2016-05-01,05:00:00,382.5,48.757774353,0.334444438418,177.483055115,Sun
堤頂,往北,2016-05-01,06:00:00,472.694914818,50.0833454132,0.410833326479,175.366111755,Sun
堤頂,往北,2016-05-01,07:00:00,1019.00000191,49.4803911845,0.8297222356,154.057779948,Sun
堤頂,往北,2016-05-01,08:00:00,2034.75510406,49.6260560354,1.51500002543,137.476945241,Sun
堤頂,往北,2016-05-01,09:00:00,2398.10713959,47.9471378326,1.91972219944,130.485280355,Sun
堤頂,往北,2016-05-01,10:00:00,3047.89655304,49.1144650777,2.37500001987,121.31166331,Sun
堤頂,往北,2016-05-01,11:00:00,3704.31578827,47.8371149699,2.86972228686,111.505552928,Sun
堤頂,往北,2016-05-01,12:00:00,4713.46551514,46.7090587616,4.04805556933,97.369169871,Sun
堤頂,往北,2016-05-01,13:00:00,4167.0,46.2300434113,3.46194442113,107.169443766,Sun
堤頂,往北,2016-05-01,14:00:00,4294.81092834,46.4605058034,3.67055563132,105.796943665,Sun
堤頂,往北,2016-05-01,15:00:00,4764.5,44.579928716,4.77972225348,100.185277303,Sun
堤頂,往北,2016-05-01,16:00:00,4982.63816833,43.9689645767,4.63777784506,97.2177797953,Sun
堤頂,往北,2016-05-01,17:00:00,5057.22039795,44.193447113,4.76666676998,95.2366663615,Sun
堤頂,往北,2016-05-01,18:00:00,4941.74137878,44.1142196655,4.8772222201,98.6766662598,Sun
堤頂,往北,2016-05-01,19:00:00,4386.5,44.3636535009,4.40222211679,104.11666743,Sun
堤頂,往北,2016-05-01,20:00:00,3927.32759094,46.3173656464,3.22361109654,109.102497101,Sun
堤頂,往北,2016-05-01,21:00:00,3726.5,46.7998809814,2.91972219944,108.950556437,Sun
堤頂,往北,2016-05-01,22:00:00,3682.96552277,47.7289237976,2.72277784348,113.090831757,Sun
堤頂,往北,2016-05-01,23:00:00,2597.5,48.245156606,1.83916664124,128.53944397,Sun
堤頂,往北,2016-05-02,00:00:00,1557.5220108,48.3208281199,1.08888887862,140.942501068,Mon
堤頂,往北,2016-05-02,01:00:00,882.314146042,49.3950208028,0.70222222805,154.246665955,Mon
堤頂,往北,2016-05-02,02:00:00,566.655164719,51.0521265666,0.455555558205,169.244443258,Mon
堤頂,往北,2016-05-02,05:00:00,319.214286804,49.3607228597,0.292222231627,180.698608398,Mon
堤頂,往北,2016-05-02,06:00:00,553.534482956,50.7538820903,0.48527777195,169.269167582,Mon
堤頂,往北,2016-05-02,07:00:00,2065.3103447,50.0328451792,1.51388892531,136.241387685,Mon
堤頂,往北,2016-05-02,08:00:00,4338.59503174,48.1228987376,3.40388886134,110.481112162,Mon
堤頂,往北,2016-05-02,09:00:00,3397.42186737,48.1535065969,2.77111109098,124.109999339,Mon
堤頂,往北,2016-05-02,10:00:00,3979.1355896,48.1062405904,3.13861107826,115.511667887,Mon
堤頂,往北,2016-05-02,11:00:00,4179.49984741,47.8719361623,3.36000001431,108.765001933,Mon
堤頂,往北,2016-05-03,12:00:00,5141.35691833,44.7534548442,4.62972207864,99.3744405111,Tue
堤頂,往北,2016-05-03,13:00:00,4820.0,45.6723772685,4.59472219149,100.244723002,Tue
堤頂,往北,2016-05-03,14:00:00,5485.5607605,44.9304113388,4.79027787844,94.5563875834,Tue
堤頂,往北,2016-05-03,15:00:00,5536.5,44.5832020442,5.29305553436,96.3136113485,Tue
堤頂,往北,2016-05-03,16:00:00,5616.50083923,45.6482289632,5.0694445769,94.4772198995,Tue
堤頂,往北,2016-05-03,17:00:00,5698.58840942,45.9229348501,4.798888882,95.6419487,Tue
堤頂,往北,2016-05-03,18:00:00,5882.63793945,43.6606734594,6.01055554549,96.2591667175,Tue
堤頂,往北,2016-05-03,19:00:00,6479.91326904,41.4333788554,8.40083324909,89.6455586751,Tue
堤頂,往北,2016-05-03,20:00:00,4625.91625977,43.2218532562,5.00083339214,106.906670888,Tue
堤頂,往北,2016-05-03,21:00:00,3701.0,46.6574662526,3.09361120065,112.244725545,Tue
堤頂,往北,2016-05-03,22:00:00,3303.27586365,47.8305594126,2.51499998569,119.789718628,Tue
堤頂,往北,2016-05-03,23:00:00,2308.0,48.2795594533,1.6666666468,133.831114451,Tue
堤頂,往北,2016-05-04,00:00:00,1280.76049805,49.2117169698,0.979722231627,149.536944071,Wed
堤頂,往北,2016-05-04,01:00:00,600.678733826,49.5208880107,0.534444441398,170.028610229,Wed
堤頂,往北,2016-05-04,02:00:00,480.965517998,48.586078008,0.416666656733,172.181940715,Wed
堤頂,往北,2016-05-04,03:00:00,263.5,49.5107345581,0.244444443534,184.581390381,Wed
堤頂,往北,2016-05-04,04:00:00,198.22413826,50.3568674723,0.190277778854,190.870277405,Wed
堤頂,往北,2016-05-04,05:00:00,255.0,49.7186501821,0.230833337953,186.408330282,Wed
堤頂,往北,2016-05-04,06:00:00,514.551725388,49.8090527852,0.432222212354,171.437222799,Wed
堤頂,往北,2016-05-04,07:00:00,1468.69029999,49.9483248393,1.14361108343,143.093610128,Wed
堤頂,往北,2016-05-04,08:00:00,6884.59944153,44.2265259425,7.21972229083,91.9480552673,Wed
堤頂,往北,2016-05-04,09:00:00,7172.0,39.0422166189,12.4994443655,89.4938863118,Wed
堤頂,往北,2016-05-04,10:00:00,6818.98275757,39.4408807755,11.3102777004,86.21083196,Wed
堤頂,往北,2016-05-04,11:00:00,5471.0,45.4010715485,5.27388882637,100.185278575,Wed
堤頂,往北,2016-05-04,12:00:00,5202.5,45.6332416534,4.60277785858,100.575002035,Wed
