方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
往北,2016-06-05,06:00:00,116.0,52.7663,0.63,240.4,Sun
往北,2016-06-05,07:00:00,196.5,51.5985,1.115,226.25,Sun
往北,2016-06-05,08:00:00,233.5,51.6812,1.3,215.85,Sun
往北,2016-06-05,09:00:00,338.5,51.4933,1.8,194.7,Sun
往北,2016-06-05,10:00:00,444.0,50.9102,2.51,180.5,Sun
往北,2016-06-05,11:00:00,600.5,49.627,3.495,154.325,Sun
往北,2016-06-05,12:00:00,692.5,50.034,3.995,150.25,Sun
往北,2016-06-05,13:00:00,698.5,47.9545,4.09,146.775,Sun
往北,2016-06-05,14:00:00,737.5,48.9758,4.63,143.19,Sun
往北,2016-06-05,15:00:00,861.864,47.2863,5.495,131.92,Sun
往北,2016-06-05,16:00:00,1008.5,47.644,6.6,115.115,Sun
往北,2016-06-05,17:00:00,1001.5,50.3409,7.98,112.29,Sun
往北,2016-06-05,18:00:00,1041.5,44.2831,9.325,116.86,Sun
往北,2016-06-05,19:00:00,910.5,43.818,6.575,120.925,Sun
往北,2016-06-05,20:00:00,892.5,43.9869,6.175,123.06,Sun
往北,2016-06-05,21:00:00,886.5,42.7666,6.25,126.37,Sun
往北,2016-06-05,22:00:00,841.0,48.7205,5.315,142.15,Sun
往北,2016-06-05,23:00:00,425.5,57.7394,2.525,189.49,Sun
往北,2016-06-06,00:00:00,201.0,62.8925,1.11,222.43,Mon
往北,2016-06-06,01:00:00,74.0,53.1876,0.475,247.325,Mon
往北,2016-06-06,02:00:00,48.0,49.4318,0.345,245.365,Mon
往北,2016-06-06,03:00:00,30.5,49.1038,0.235,245.83,Mon
往北,2016-06-06,04:00:00,31.5,51.666,0.215,245.375,Mon
往北,2016-06-06,05:00:00,46.0,55.8618,0.31,245.83,Mon
往北,2016-06-06,06:00:00,121.5,52.2009,0.815,243.625,Mon
往北,2016-06-06,07:00:00,313.0,48.8595,1.925,209.155,Mon
往北,2016-06-06,08:00:00,788.0,54.6335,4.735,137.225,Mon
往北,2016-06-06,09:00:00,1218.0,41.8932,13.895,91.5,Mon
往北,2016-06-06,10:00:00,1238.0,45.4349,11.54,115.4,Mon
往北,2016-06-06,11:00:00,850.5,52.4368,5.04,124.285,Mon
往北,2016-06-06,12:00:00,866.5,52.2799,5.31,120.94,Mon
往北,2016-06-06,13:00:00,807.0,55.1167,4.745,134.575,Mon
往北,2016-06-06,14:00:00,996.5,50.46,5.98,114.66,Mon
往北,2016-06-06,15:00:00,1052.07,50.1104,6.99,112.125,Mon
往北,2016-06-06,16:00:00,1204.0,47.5418,8.225,111.785,Mon
往北,2016-06-06,17:00:00,1054.0,49.9371,6.77,99.71,Mon
往北,2016-06-06,18:00:00,1455.5,44.0117,11.715,76.42,Mon
往北,2016-06-06,19:00:00,1305.86,30.8001,35.655,72.145,Mon
往北,2016-06-06,20:00:00,1010.99,35.2752,31.8,103.365,Mon
往北,2016-06-06,21:00:00,923.5,49.7273,5.89,125.225,Mon
往北,2016-06-06,22:00:00,796.0,49.933,4.895,134.4,Mon
往北,2016-06-06,23:00:00,485.0,52.2686,2.785,169.075,Mon
往北,2016-06-07,00:00:00,227.0,50.9592,1.26,222.57,Tue
往北,2016-06-07,01:00:00,127.0,51.1075,0.75,238.55,Tue
往北,2016-06-07,02:00:00,62.5,58.017,0.41,243.18,Tue
往北,2016-06-07,03:00:00,35.5,58.1765,0.255,245.83,Tue
往北,2016-06-07,04:00:00,46.5,56.77,0.295,245.83,Tue
往北,2016-06-07,05:00:00,40.0,69.3413,0.275,244.89,Tue
往北,2016-06-07,06:00:00,141.5,53.8954,0.875,238.425,Tue
往北,2016-06-07,07:00:00,332.0,51.4222,2.05,203.84,Tue
往北,2016-06-07,08:00:00,772.0,50.1948,4.62,131.85,Tue
往北,2016-06-07,09:00:00,1259.19,43.1539,10.845,89.62,Tue
往北,2016-06-07,10:00:00,1028.0,46.1856,7.19,109.31,Tue
往北,2016-06-07,11:00:00,932.0,49.7267,5.5,114.85,Tue
往北,2016-06-07,12:00:00,932.0,51.9137,5.43,122.01,Tue
往北,2016-06-07,13:00:00,972.5,50.385,6.0,112.895,Tue
往北,2016-06-07,14:00:00,1064.0,47.403,6.535,104.745,Tue
往北,2016-06-07,15:00:00,1081.61,49.3046,7.115,126.845,Tue
往北,2016-06-07,16:00:00,1130.0,50.3716,7.25,102.68,Tue
往北,2016-06-07,17:00:00,1149.5,50.2075,7.625,98.735,Tue
往北,2016-06-07,18:00:00,1284.0,38.4907,19.73,82.85,Tue
往北,2016-06-07,19:00:00,1169.0,29.8784,38.125,83.49,Tue
往北,2016-06-07,20:00:00,996.0,30.7089,36.55,92.3,Tue
往北,2016-06-07,21:00:00,980.5,47.7912,6.43,113.165,Tue
往北,2016-06-07,22:00:00,868.0,52.8886,5.49,126.08,Tue
往北,2016-06-07,23:00:00,508.0,53.7121,3.04,175.09,Tue
往北,2016-06-08,00:00:00,260.5,54.6183,1.425,211.225,Wed
往北,2016-06-08,01:00:00,106.0,55.2955,0.585,244.045,Wed
往北,2016-06-08,02:00:00,58.5,54.0546,0.365,245.375,Wed
往北,2016-06-08,03:00:00,57.5,54.0135,0.4,249.535,Wed
往北,2016-06-08,04:00:00,49.0,53.3604,0.31,245.38,Wed
往北,2016-06-08,05:00:00,68.0,52.8488,0.425,243.58,Wed
往北,2016-06-08,06:00:00,160.5,51.8641,1.065,235.66,Wed
往北,2016-06-08,07:00:00,303.0,49.9916,1.825,206.975,Wed
往北,2016-06-08,08:00:00,735.5,49.9615,4.575,135.225,Wed
往北,2016-06-08,09:00:00,1299.5,47.4922,9.3,91.435,Wed
往北,2016-06-08,10:00:00,1069.37,45.8862,9.015,108.565,Wed
往北,2016-06-08,11:00:00,1018.5,48.1223,6.055,106.525,Wed
往北,2016-06-08,12:00:00,976.0,50.3144,5.815,111.445,Wed
往北,2016-06-08,13:00:00,983.0,45.7836,6.405,114.65,Wed
往北,2016-06-08,14:00:00,1117.5,50.3737,6.665,100.115,Wed
往北,2016-06-08,15:00:00,1193.16,52.1566,7.38,101.45,Wed
往北,2016-06-08,16:00:00,1163.5,49.8334,7.15,100.49,Wed
往北,2016-06-08,17:00:00,1181.0,53.7146,7.2,94.275,Wed
往北,2016-06-08,18:00:00,1247.5,38.6956,25.425,79.91,Wed
往北,2016-06-08,19:00:00,929.5,24.5518,47.54,93.265,Wed
往北,2016-06-08,20:00:00,1101.03,29.9598,31.065,95.085,Wed
往北,2016-06-08,21:00:00,1074.0,44.9014,8.405,103.475,Wed
往北,2016-06-08,22:00:00,1043.5,47.9623,6.63,113.055,Wed
往北,2016-06-08,23:00:00,670.0,45.7569,4.54,147.84,Wed
往北,2016-06-09,00:00:00,355.5,50.9714,2.035,195.35,Thu
往北,2016-06-09,01:00:00,178.5,50.1406,0.925,232.165,Thu
往北,2016-06-09,02:00:00,91.5,54.9272,0.515,246.85,Thu
往北,2016-06-09,03:00:00,54.5,60.3022,0.35,249.535,Thu
往北,2016-06-09,04:00:00,52.0,56.1555,0.35,249.54,Thu
往北,2016-06-09,05:00:00,104.0,65.2179,0.56,243.39,Thu
往北,2016-06-09,06:00:00,199.5,46.9174,1.25,227.135,Thu
往北,2016-06-09,07:00:00,309.5,47.3895,1.785,206.85,Thu
往北,2016-06-09,08:00:00,376.0,52.6368,2.01,192.295,Thu
往北,2016-06-09,09:00:00,451.5,52.6186,2.505,176.875,Thu
往北,2016-06-09,10:00:00,589.0,50.8749,3.415,158.97,Thu
往北,2016-06-09,11:00:00,787.0,48.3207,4.99,131.36,Thu
往北,2016-06-09,12:00:00,739.0,47.7943,4.785,138.625,Thu
往北,2016-06-09,13:00:00,561.5,48.6288,3.29,157.25,Thu
往北,2016-06-09,14:00:00,666.5,47.7217,4.065,144.08,Thu
往北,2016-06-09,15:00:00,808.475,46.0135,5.23,132.165,Thu
往北,2016-06-09,16:00:00,858.0,50.0835,5.765,131.05,Thu
往北,2016-06-09,17:00:00,880.5,48.6244,5.535,128.41,Thu
往北,2016-06-09,18:00:00,858.5,51.2504,5.275,120.335,Thu
往北,2016-06-09,19:00:00,981.5,34.2313,4.485,138.375,Thu
往北,2016-06-09,20:00:00,696.0,48.5316,4.295,137.035,Thu
往北,2016-06-09,21:00:00,703.5,49.6103,4.155,140.625,Thu
往北,2016-06-09,22:00:00,799.0,48.8528,5.11,132.15,Thu
往北,2016-06-09,23:00:00,522.5,49.4032,3.125,166.175,Thu
往北,2016-06-10,00:00:00,216.5,51.4449,1.275,222.93,Fri
往北,2016-06-10,01:00:00,107.0,54.9522,0.665,240.985,Fri
往北,2016-06-10,02:00:00,47.5,48.8248,0.315,249.54,Fri
往北,2016-06-10,03:00:00,37.5,53.8878,0.275,250.0,Fri
往北,2016-06-10,04:00:00,44.5,53.5241,0.325,250.0,Fri
往北,2016-06-10,05:00:00,68.5,58.2745,0.425,246.85,Fri
往北,2016-06-10,06:00:00,122.0,51.9148,0.755,237.035,Fri
往北,2016-06-10,07:00:00,196.0,47.683,1.175,230.235,Fri
往北,2016-06-10,08:00:00,315.0,51.2347,1.985,200.265,Fri
往北,2016-06-10,09:00:00,416.5,52.3999,2.41,184.215,Fri
往北,2016-06-10,10:00:00,562.5,52.515,3.21,162.69,Fri
往北,2016-06-10,11:00:00,737.5,51.3053,4.365,135.6,Fri
往北,2016-06-10,12:00:00,775.5,50.7975,4.585,133.58,Fri
往北,2016-06-10,13:00:00,726.0,50.3691,4.52,150.295,Fri
往北,2016-06-10,14:00:00,757.5,45.9168,5.125,146.85,Fri
往北,2016-06-10,15:00:00,832.373,50.1534,4.995,136.43,Fri
往北,2016-06-10,16:00:00,893.5,47.4172,6.05,120.305,Fri
往北,2016-06-10,17:00:00,921.5,48.1607,6.055,113.165,Fri
往北,2016-06-10,18:00:00,968.0,45.827,6.24,110.8,Fri
往北,2016-06-10,19:00:00,798.0,45.2212,5.115,132.76,Fri
往北,2016-06-10,20:00:00,695.0,49.6081,4.205,141.305,Fri
往北,2016-06-10,21:00:00,695.5,49.392,4.165,142.315,Fri
往北,2016-06-10,22:00:00,811.0,57.436,6.24,126.985,Fri
往北,2016-06-10,23:00:00,484.5,55.4596,3.01,166.175,Fri
往北,2016-06-11,00:00:00,232.0,50.4435,1.23,222.19,Sat
往北,2016-06-11,01:00:00,112.5,176.676,0.625,240.4,Sat
往北,2016-06-11,02:00:00,68.0,154.001,0.44,249.085,Sat
往北,2016-06-11,03:00:00,52.0,192.043,0.32,249.55,Sat
往北,2016-06-11,04:00:00,46.0,222.441,0.28,249.54,Sat
往北,2016-06-11,05:00:00,60.5,182.193,0.385,249.535,Sat
往北,2016-06-11,06:00:00,113.0,137.047,0.69,245.49,Sat
往北,2016-06-11,07:00:00,216.5,99.6232,1.25,232.465,Sat
往北,2016-06-11,08:00:00,257.0,142.671,1.435,216.655,Sat
往北,2016-06-11,09:00:00,1155.5,37.4062,2.08,191.05,Sat
往北,2016-06-11,10:00:00,1709.0,33.764,2.22,181.22,Sat
往北,2016-06-11,11:00:00,1634.5,42.1451,3.46,156.2,Sat
往北,2016-06-11,12:00:00,2426.0,38.6267,3.725,147.125,Sat
往北,2016-06-11,13:00:00,1961.0,36.6213,4.3,149.9,Sat
往北,2016-06-11,14:00:00,2702.5,30.4069,5.0,140.9,Sat
往北,2016-06-11,15:00:00,3058.98,30.7764,5.04,136.935,Sat
往北,2016-06-11,16:00:00,1549.5,25.7773,5.455,143.51,Sat
往北,2016-06-11,17:00:00,803.0,49.5336,5.055,142.4,Sat
往北,2016-06-11,18:00:00,945.5,48.8268,6.125,122.79,Sat
往北,2016-06-11,19:00:00,839.5,47.1049,5.23,135.665,Sat
往北,2016-06-11,20:00:00,694.5,49.3532,4.38,140.045,Sat
往北,2016-06-11,21:00:00,767.454,48.6944,4.735,135.47,Sat
往北,2016-06-11,22:00:00,826.0,48.1385,5.465,123.45,Sat
往北,2016-06-11,23:00:00,552.5,47.3933,3.115,168.71,Sat
往北,2016-06-12,00:00:00,265.5,53.5832,1.46,214.73,Sun
往北,2016-06-12,01:00:00,124.0,54.5507,0.7,242.75,Sun
往北,2016-06-12,02:00:00,74.0,60.5938,0.43,247.76,Sun
往北,2016-06-12,03:00:00,39.5,56.6579,0.26,249.125,Sun
往北,2016-06-12,04:00:00,28.0,57.5204,0.21,250.0,Sun
往北,2016-06-12,05:00:00,53.5,55.0616,0.335,247.765,Sun
往北,2016-06-12,06:00:00,101.5,52.3129,0.62,245.425,Sun
往北,2016-06-12,07:00:00,160.0,48.2601,1.0,239.16,Sun
往北,2016-06-12,08:00:00,210.0,51.8927,1.265,225.445,Sun
往北,2016-06-12,09:00:00,293.0,52.0517,1.56,205.94,Sun
往北,2016-06-12,10:00:00,403.5,54.0676,2.3,184.125,Sun
往北,2016-06-12,11:00:00,555.5,54.7734,3.14,160.995,Sun
往北,2016-06-12,12:00:00,581.0,51.1185,3.325,151.345,Sun
往北,2016-06-12,13:00:00,586.0,54.7941,3.07,158.07,Sun
往北,2016-06-12,14:00:00,716.5,58.2559,4.285,141.975,Sun
往北,2016-06-12,15:00:00,781.035,48.7706,4.8,127.29,Sun
往北,2016-06-12,16:00:00,887.0,46.3526,5.535,120.3,Sun
往北,2016-06-12,17:00:00,870.0,50.2034,5.33,128.65,Sun
往北,2016-06-12,18:00:00,911.5,56.2055,5.9,119.19,Sun
往北,2016-06-12,19:00:00,784.0,54.7543,4.625,132.515,Sun
往北,2016-06-12,20:00:00,726.5,55.3655,4.575,134.84,Sun
往北,2016-06-12,21:00:00,736.0,52.7241,4.435,133.885,Sun
往北,2016-06-12,22:00:00,907.5,36.5333,3.925,143.04,Sun
往北,2016-06-12,23:00:00,370.0,52.9843,2.085,190.345,Sun
往北,2016-06-13,00:00:00,197.5,51.9851,1.14,223.68,Mon
往北,2016-06-13,01:00:00,103.5,55.3667,0.625,243.76,Mon
往北,2016-06-13,02:00:00,43.5,52.752,0.25,249.54,Mon
往北,2016-06-13,03:00:00,34.0,52.6116,0.225,250.0,Mon
往北,2016-06-13,04:00:00,49.0,52.5109,0.36,249.54,Mon
往北,2016-06-13,05:00:00,69.0,52.4366,0.45,248.625,Mon
往北,2016-06-13,06:00:00,141.5,52.426,0.91,238.775,Mon
往北,2016-06-13,07:00:00,361.5,48.4455,2.365,198.325,Mon
往北,2016-06-13,08:00:00,764.0,53.7701,4.625,146.925,Mon
往北,2016-06-13,09:00:00,1207.0,51.6889,8.95,96.675,Mon
往北,2016-06-13,10:00:00,1118.5,45.0426,9.885,104.565,Mon
往北,2016-06-13,11:00:00,1104.5,49.1626,5.43,126.0,Mon
往北,2016-06-13,12:00:00,843.5,54.7755,4.95,125.06,Mon
往北,2016-06-13,13:00:00,799.0,50.5492,4.91,122.035,Mon
往北,2016-06-13,14:00:00,931.0,54.1157,5.38,110.135,Mon
往北,2016-06-13,15:00:00,953.39,52.1625,5.78,117.835,Mon
往北,2016-06-13,16:00:00,988.5,51.9025,5.735,106.6,Mon
往北,2016-06-13,17:00:00,964.0,48.4643,6.175,110.85,Mon
往北,2016-06-13,18:00:00,1357.0,43.194,13.6,74.985,Mon
往北,2016-06-13,19:00:00,1417.5,35.0885,34.715,67.9,Mon
往北,2016-06-13,20:00:00,1115.5,37.6477,20.795,91.86,Mon
往北,2016-06-13,21:00:00,909.5,44.6875,8.345,116.675,Mon
往北,2016-06-13,22:00:00,800.5,51.6505,4.91,136.415,Mon
往北,2016-06-13,23:00:00,722.5,32.297,2.75,173.475,Mon
往北,2016-06-14,00:00:00,240.0,55.6907,1.335,218.37,Tue
往北,2016-06-14,01:00:00,110.5,50.3541,0.68,242.035,Tue
往北,2016-06-14,02:00:00,79.0,51.4212,0.505,247.5,Tue
往北,2016-06-14,03:00:00,45.0,47.4767,0.335,249.54,Tue
往北,2016-06-14,04:00:00,37.5,49.2397,0.265,249.54,Tue
往北,2016-06-14,05:00:00,52.0,47.9031,0.375,249.55,Tue
往北,2016-06-14,06:00:00,115.5,53.7248,0.745,247.705,Tue
往北,2016-06-14,07:00:00,290.5,45.677,2.0,214.17,Tue
往北,2016-06-14,08:00:00,708.0,47.6919,4.66,140.75,Tue
往北,2016-06-14,09:00:00,1285.5,48.058,10.87,96.95,Tue
往北,2016-06-14,10:00:00,1039.0,42.6199,8.61,107.56,Tue
往北,2016-06-14,11:00:00,846.0,51.8565,5.325,127.19,Tue
往北,2016-06-14,12:00:00,874.5,52.0489,5.4,126.185,Tue
往北,2016-06-14,13:00:00,853.5,51.9381,5.36,128.165,Tue
往北,2016-06-14,14:00:00,976.0,51.4001,5.885,113.575,Tue
往北,2016-06-14,15:00:00,1030.17,53.1177,6.59,107.245,Tue
往北,2016-06-14,16:00:00,1055.0,50.078,7.11,106.2,Tue
往北,2016-06-14,17:00:00,1032.0,51.6378,6.565,111.915,Tue
往北,2016-06-14,18:00:00,1491.0,36.7593,17.39,85.305,Tue
往北,2016-06-14,19:00:00,1084.5,27.5557,46.185,85.535,Tue
往北,2016-06-14,20:00:00,851.186,31.9373,36.195,107.96,Tue
往北,2016-06-14,21:00:00,853.5,47.1028,5.445,120.81,Tue
往北,2016-06-14,22:00:00,786.0,52.2773,4.725,135.46,Tue
往北,2016-06-14,23:00:00,553.0,50.548,3.335,165.59,Tue
往北,2016-06-15,00:00:00,206.5,54.3424,1.065,222.515,Wed
往北,2016-06-15,01:00:00,121.5,67.7025,0.71,243.24,Wed
往北,2016-06-15,02:00:00,64.0,49.7606,0.375,247.03,Wed
往北,2016-06-15,03:00:00,54.5,54.1879,0.335,248.215,Wed
往北,2016-06-15,04:00:00,33.5,59.3009,0.245,248.6,Wed
往北,2016-06-15,05:00:00,61.5,64.4574,0.38,247.77,Wed
往北,2016-06-15,06:00:00,131.0,50.4963,0.89,239.525,Wed
往北,2016-06-15,07:00:00,333.5,50.9743,2.025,205.24,Wed
往北,2016-06-15,08:00:00,739.0,53.9378,4.525,132.16,Wed
往北,2016-06-15,09:00:00,1188.5,46.0188,11.625,94.275,Wed
往北,2016-06-15,10:00:00,1035.0,41.5253,9.985,102.16,Wed
往北,2016-06-15,11:00:00,885.5,50.8387,5.285,116.9,Wed
往北,2016-06-15,12:00:00,915.789,50.2236,5.395,108.48,Wed
往北,2016-06-15,13:00:00,850.5,53.5332,4.86,121.705,Wed
往北,2016-06-15,14:00:00,898.0,50.6363,5.175,112.485,Wed
往北,2016-06-15,15:00:00,1019.49,52.2114,5.925,102.9,Wed
往北,2016-06-15,16:00:00,1061.5,50.9378,6.46,102.45,Wed
往北,2016-06-15,17:00:00,1048.0,48.6259,6.69,105.32,Wed
往北,2016-06-15,18:00:00,1434.5,42.9757,12.42,72.05,Wed
往北,2016-06-15,19:00:00,1257.39,26.7816,38.925,82.615,Wed
往北,2016-06-15,20:00:00,751.5,22.1304,44.48,115.7,Wed
往北,2016-06-15,21:00:00,870.0,46.448,5.54,118.065,Wed
往北,2016-06-15,22:00:00,792.0,52.611,5.21,130.565,Wed
往北,2016-06-15,23:00:00,485.5,48.6798,2.965,177.41,Wed
往北,2016-06-16,00:00:00,194.0,54.2513,1.1,228.175,Thu
往北,2016-06-16,01:00:00,113.0,56.839,0.67,242.61,Thu
往北,2016-06-16,02:00:00,69.0,51.0019,0.44,247.29,Thu
往北,2016-06-16,03:00:00,41.5,53.9754,0.285,250.0,Thu
